track_id,tempo,loudness,duration,key,mode,time_signature
TRATWFZ128F931D72F,142.367,-7.556,239.41179,10,1,3
TRATWGI128F42669C8,144.722,-8.806,187.34975,7,0,4
TRATWHC128F42644DA,92.643,-9.825,197.51138,1,1,4
TRATWHT128F4259F82,123.586,-8.504,218.98404,11,1,4
TRATWLW128F4283E6E,90.0,-10.156,247.7971,0,1,4
TRATWQQ128F426F1EC,93.22,-12.178,259.86567,9,1,4
TRATWTC128F4291AB3,105.169,-18.299,152.0322,4,0,1
TRATWTI128F933B617,103.995,-3.96,187.97669,8,1,4
TRATWUA128F425764B,97.001,-9.917,233.37751,10,0,4
TRATWUD128F9309671,97.958,-6.953,231.36608,7,1,4
TRATWUQ12903CBB990,130.042,-10.543,213.65506,11,0,4
TRATWYC12903CE60D6,120.085,-6.991,281.23383,8,0,4
TRATXBC128EF34B540,106.479,-16.536,394.23955,0,1,1
TRATXHO128F9338653,103.755,-9.182,134.3473,9,1,1
TRATXIS128F92D9676,126.649,-6.514,266.9971,5,1,5
TRATXMS128EF340BEC,95.585,-6.404,227.57832,6,1,4
TRATXSW128F4243364,156.804,-11.877,137.9522,6,0,4
TRATXYI128F42AC8F2,93.037,-4.936,280.2673,8,1,4
TRATYCL12903CECAAC,154.783,-12.965,135.36608,5,1,1
TRATYGE128F149D0B1,91.767,-4.006,263.33995,8,1,3
TRATYGR128F427D08C,96.02,-7.843,327.99302,2,1,5
TRATYIA128F92DECEA,129.977,-7.352,257.09669,9,1,4
TRATYIC12903CF15E6,156.371,-12.209,209.26649,1,1,1
TRATYJI128F4255D27,109.984,-4.336,212.71465,8,1,4
TRATYKD12903CF5C27,129.988,-10.925,224.93995,7,1,4
TRATYLP12903CC7EA4,158.913,-9.325,218.74893,0,1,4
TRATYNL128F429D572,71.285,-15.585,198.13832,10,1,3
TRATYPJ128F42669D5,129.151,-9.086,348.76036,2,0,1
TRATYQP12903CF5881,93.975,-9.94,249.44281,10,0,4
TRATYVV128F931CF6E,82.286,-22.166,190.04036,10,1,1
TRATYYP128F9335EE9,98.028,-6.109,213.10649,8,1,4
TRATYZP128F4236CBD,129.871,-9.396,235.49342,0,1,3
TRATZBC128F933A552,151.064,-13.525,228.49261,10,0,4
TRATZDT12903CAECE5,218.093,-7.775,337.08363,7,0,7
TRATZLF128F4273C2B,138.63,-15.519,268.90404,4,1,4
TRATZNW128F427101D,184.529,-11.326,113.42322,0,0,3
TRATZPD12903CC99FB,102.429,-5.683,243.56526,7,1,4
TRATZQS128F1467D4B,94.48,-16.619,205.50485,6,0,4
TRATZRV128F42B3F1B,45.554,-18.83,19.12118,5,1,1
TRATZXK12903CD8CFB,167.873,-9.338,235.04934,7,1,4
TRAUACD12903CEF021,88.008,-8.578,243.01669,11,0,4
TRAUAHG128F931C55F,109.96,-9.198,280.31955,10,0,4
TRAUAIF128F931AABA,63.154,-11.875,217.62567,11,0,4
TRAUALF128E0781331,171.918,-7.033,249.93914,1,1,4
TRAUALM128E0784FF4,95.995,-17.041,240.53506,7,0,3
TRAUAMA128C71965E5,146.392,-12.763,334.31465,9,1,4
TRAUAQR128F9349BE2,114.303,-16.307,253.41342,10,1,4
TRAUARF128F9337BD4,141.002,-8.874,301.73995,10,1,4
TRAUAZA128F424847C,97.169,-12.063,147.64363,4,0,3
TRAUAZA12903CE27E8,134.132,-13.774,342.20363,5,1,5
TRAUBDS128F931A703,138.536,-3.639,208.66567,5,0,4
TRAUBHS128F426F902,120.093,-9.421,381.70077,2,1,1
TRAUBKK128F4254C97,83.831,-6.937,225.77587,0,0,1
TRAUBMP128F9307E1C,165.145,-5.534,227.57832,3,1,4
TRAUBMV12903CA3379,124.113,-11.333,183.43138,5,1,1
TRAUBNN128F4298B31,134.941,-7.38,239.0722,1,0,4
TRAUBOA128F9312C2D,116.975,-8.969,188.21179,9,0,3
TRAUBPL128F92E34F4,100.071,-6.212,246.54322,0,1,4
TRAUBQD12903CBEE9A,109.318,-11.809,190.85016,9,1,4
TRAUBRC128F92EF13F,87.669,-12.617,212.63628,6,0,1
TRAUBYD12903CEB7FF,85.33,-11.042,228.98893,10,0,3
TRAUCBH128F4275052,131.011,-12.664,270.78485,0,1,4
TRAUCCU128EF342E18,231.264,-13.57,204.19873,4,0,7
TRAUCHW128F9343FE2,85.209,-7.2,251.402,7,1,3
TRAUCIQ12903D00769,205.016,-4.737,143.15057,11,0,4
TRAUCJF12903D080F2,123.36,-7.179,192.10404,2,1,4
TRAUCJN12903CB6A24,81.974,-18.479,267.7024,10,1,4
TRAUCKR128F428C915,95.508,-13.083,278.33424,2,1,4
TRAUCME128F422A115,67.452,-23.596,218.48771,0,0,4
TRAUCNU128F42671EB,165.006,-8.403,194.87302,5,0,1
TRAUCOY128F92FD6AC,93.716,-11.088,288.02567,9,0,4
TRAUCPI128F4224350,96.982,-15.832,163.91791,11,1,1
TRAUCPN128F4290BDC,125.013,-9.926,201.82159,9,0,4
TRAUCRP128F931364D,108.279,-5.924,156.83873,1,1,5
TRAUCSN128F148CB99,81.229,-23.129,64.70485,2,0,3
TRAUCTG128F4241F69,85.326,-5.927,451.02975,8,1,3
TRAUCUG128F92F99CA,95.035,-9.989,242.93832,7,1,4
TRAUCVY12903CF2B1E,162.101,-9.559,213.39383,2,1,4
TRAUCXI128F4216A3D,126.999,-16.595,199.00036,1,1,7
TRAUCZX128F149D9AE,116.625,-7.56,209.08363,2,1,4
TRAUDFG128F423AC77,160.546,-23.563,62.92853,10,0,5
TRAUDGS128F92FC6AE,124.906,-7.704,79.64689,2,1,4
TRAUDHC12903CE6B13,105.21,-6.278,224.65261,7,1,4
TRAUDIS12903CC453A,106.687,-9.741,170.44853,1,1,4
TRAUDIU128F933AD92,68.479,-17.336,307.80036,5,1,5
TRAUDNM12903CDEF32,181.03,-4.982,175.5424,6,1,4
TRAUDRC128F148D15E,139.015,-13.865,322.97751,0,1,4
TRAUDRR128F1484388,61.349,-21.277,115.43465,7,1,5
TRAUDSV128F425E8A3,74.045,-12.375,325.35465,9,1,4
TRAUDWB128F9318EA4,121.978,-4.62,224.31302,6,1,4
TRAUDYH128F9301EF1,117.339,-6.521,245.34159,1,0,4
TRAUDZF128F147217A,120.878,-12.262,251.92444,0,1,4
TRAUEGP128F429B06C,126.273,-16.922,192.41751,2,1,4
TRAUEHX12903CA6E22,96.591,-8.606,283.74159,0,1,3
TRAUEIR128F934E644,192.063,-7.468,244.32281,6,1,5
TRAUEIZ128F14AE167,120.028,-5.165,232.22812,5,1,4
TRAUENF128F931FC35,149.069,-5.268,266.89261,2,1,4
TRAUEVU128F42B7B0A,86.819,-8.667,161.35791,1,1,4
TRAUEWN128F932C32C,180.094,-9.31,197.25016,1,1,4
TRAUEYX12903CEAF48,139.999,-10.414,249.28608,9,1,4
TRAUFCU128F42882B7,150.519,-11.234,136.30649,3,1,4
TRAUFDN128E07926A5,159.975,-7.99,231.33995,8,0,4
TRAUFHQ128F9304F9B,153.667,-11.221,284.682,7,1,4
TRAUFLM128F42AECDC,0.0,-23.555,1.04444,3,1,1
TRAUFLO12903CCE816,161.486,-8.221,190.22322,2,1,4
TRAUFRH128F93502AC,85.56,-17.661,224.02567,3,1,3
TRAUFRK128F147C548,195.005,-11.71,168.93342,0,1,1
TRAUFRR128F930B7CC,94.998,-2.653,236.14649,8,1,4
TRAUFZP12903CF266F,151.676,-8.159,329.24689,2,1,4
TRAUFZY12903CD738A,160.68,-7.724,241.60608,4,0,4
TRAUGHD128F42A8B9B,92.699,-7.495,405.41995,11,1,5
TRAUGIS128F92EB03D,95.278,-20.884,173.24363,7,1,4
TRAUGLQ128F1495E6D,179.609,-19.397,161.59302,7,1,4
TRAUGLZ128F14AE500,93.542,-21.716,208.50893,9,1,4
TRAUGNY12903CFEFB5,120.091,-11.242,160.31302,4,0,4
TRAUGQI128F4295BD1,199.004,-2.983,208.79628,0,0,4
TRAUGRD128F425E997,143.864,-6.692,205.45261,4,0,4
TRAUGRP128F92D84A5,91.16,-14.249,236.5122,11,0,4
TRAUGTI128F4273726,127.996,-10.289,608.23465,11,0,4
TRAUGTX128F92DCEFD,124.471,-12.302,351.73832,9,1,1
TRAUGVF128F92EFCF8,123.531,-14.257,169.63873,4,1,4
TRAUGWE128F42670DB,123.352,-13.455,312.76363,7,1,4
TRAUGWY12903C9D7BE,128.636,-15.316,143.67302,6,0,4
TRAUGYG128F428A174,168.752,-3.869,81.10975,1,1,1
TRAUHJH128F92CA20E,84.737,-20.075,171.65016,1,1,3
TRAUHOO12903CCEC82,179.888,-5.641,252.3424,2,1,1
TRAUHQT128F932AF4F,63.993,-18.638,235.31057,0,1,1
TRAUHRT128F4283B17,120.016,-9.226,298.10893,5,1,3
TRAUHVP128F933657C,89.385,-7.77,433.94567,6,1,4
TRAUHXR12903CBDFE4,140.077,-7.715,399.82975,0,1,4
TRAUHZI12903CF91BE,80.959,-24.082,167.20934,7,1,7
TRAUIBK128F9345A79,205.553,-4.564,140.06812,0,1,4
TRAUIGU128F92EA6DA,154.01,-9.748,274.54649,0,1,1
TRAUIHC128F427EEF9,105.641,-24.905,237.68771,8,1,5
TRAUIMO128F147C31C,129.316,-7.838,302.86322,7,1,4
TRAUIMQ128F14932D0,90.278,-15.88,155.58485,4,0,3
TRAUIOQ128F92EDC51,173.669,-10.18,122.64444,1,0,4
TRAUISB128F423D3F0,103.258,-13.75,291.91791,9,1,4
TRAUIXE128F148437B,110.933,-24.522,67.05587,11,1,1
TRAUIYH128E078DA2F,92.76,-13.478,168.77669,6,1,4
TRAUJEB128F4240FD4,118.596,-18.896,200.12363,10,1,1
TRAUJEV128F92E3176,99.977,-6.327,232.48934,5,1,4
TRAUJKJ128E078FA48,128.684,-10.736,228.70159,8,0,4
TRAUJLJ128E0784E7C,96.708,-5.268,246.33424,6,1,4
TRAUJMN128F421A8EC,100.173,-4.559,335.69914,0,1,4
TRAUJOU128F9325DE7,103.145,-11.936,246.46485,4,0,3
TRAUJPQ128F930D4C5,164.963,-3.708,252.21179,9,1,4
TRAUJTZ12903CF7BB4,183.709,-11.516,191.99955,0,1,4
TRAUJVM128F422C5A2,110.235,-5.586,197.79873,10,1,4
TRAUJVS128F93324DA,87.797,-11.098,363.31057,0,1,4
TRAUKGN128F1499A8D,180.06,-7.203,242.1024,10,0,4
TRAUKIZ128F4271C85,121.993,-6.65,241.81506,7,0,4
TRAUKJG128F147DAFE,144.082,-15.879,198.24281,0,1,4
TRAUKJZ128F9335412,104.387,-6.01,193.802,0,1,4
TRAUKKW12903CA89E7,140.73,-8.116,129.67138,2,1,4
TRAUKLO128F4256A09,95.95,-13.159,126.95465,5,1,4
TRAUKLS128F4261B3C,100.091,-7.839,361.82159,9,1,3
TRAUKNJ128F933A413,163.257,-12.43,167.26159,4,1,1
TRAUKPE128F425ED86,196.004,-8.699,256.20853,6,0,4
TRAUKQC12903CA9374,147.991,-7.687,288.86159,9,0,4
TRAUKQD128F932C66D,97.817,-9.417,301.66159,7,1,7
TRAUKQW128F426D339,101.672,-29.374,125.3873,9,1,1
TRAUKRO128F92FCFC9,138.045,-9.785,293.72036,6,1,4
TRAUKYS128F14636CB,84.084,-6.574,246.38649,10,1,4
TRAULAE128F92FD865,109.997,-9.435,261.0673,8,1,7
TRAULBZ128F4222E7F,78.785,-19.242,326.29506,9,1,5
TRAULEG128F92F035B,180.06,-5.73,278.93506,2,1,4
TRAULGT12903D10B94,52.932,-12.967,186.40934,11,1,4
TRAULJB128E0786AC7,151.508,-4.763,263.96689,6,1,4
TRAULJK128F4294B58,121.6,-8.669,215.562,5,1,4
TRAULOO12903CF47B6,117.593,-5.255,318.9024,2,0,4
TRAULTS128F931290B,78.959,-4.657,382.58893,5,1,3
TRAULZG128F425E06C,114.378,-12.206,92.36853,2,0,1
TRAULZV12903CF968F,161.063,-6.604,231.1571,7,1,4
TRAULZX128F92F5464,117.85,-20.58,234.50077,4,0,3
TRAUMBG12903CF0D68,129.761,-13.75,468.00934,1,1,4
TRAUMEN128F9355DCC,123.984,-10.412,422.24281,11,0,4
TRAUMHL128F930CFCB,202.789,-14.873,156.18567,7,1,4
TRAUMIT128F424DA18,127.407,-5.477,137.37751,10,0,4
TRAUMIX12903CE640C,64.101,-12.654,227.5522,1,0,5
TRAUMMP12903C9D5C4,115.591,-12.994,141.68771,7,1,3
TRAUMNH128F92FB67F,94.543,-7.535,283.03628,2,1,4
TRAUMPU12903CBD2E2,95.37,-11.398,264.14975,0,1,4
TRAUMRB128F93377DB,73.716,-16.243,143.43791,2,0,5
TRAUMRG128F1483D2F,87.099,-12.611,295.57506,9,1,4
TRAUMVE12903CE05FE,98.241,-18.529,175.90812,7,0,1
TRAUMZG128F934462A,133.088,-13.98,282.64444,4,1,1
TRAUNEL128F1467D5C,88.841,-11.704,159.89506,4,0,4
TRAUNGN12903CE12A6,140.022,-9.983,363.38893,1,1,4
TRAUNIH128F92F6365,125.262,-16.265,340.53179,0,1,4
TRAUNMO128F92F4C25,155.254,-14.314,103.44444,0,1,4
TRAUNND12903CD03BC,97.497,-4.392,158.95465,8,1,4
TRAUNNH12903CB038C,110.044,-5.377,292.41424,3,1,4
TRAUNOS12903CB782D,170.373,-5.625,217.62567,0,1,5
TRAUNPM12903CB7CCC,122.348,-8.365,220.52526,10,1,4
TRAUNWX12903D01764,142.612,-21.999,283.55873,10,1,3
TRAUOAA128F4245ECF,116.49,-13.448,221.90975,1,1,3
TRAUOBO128F4280122,86.761,-23.005,189.98812,11,1,1
TRAUODU128F9307467,125.159,-4.62,289.09669,11,0,1
TRAUOEY128F421CBD3,96.224,-7.256,229.85098,5,0,4
TRAUOEZ12903CAC030,105.364,-14.807,202.55302,9,1,7
TRAUOLH128F92FA158,60.641,-12.044,720.53506,0,1,5
TRAUONA128F4255A38,84.141,-8.317,160.96608,10,1,5
TRAUOPA128F93537F2,137.765,-9.071,256.62649,1,1,5
TRAUOPC128F92F5EDE,138.966,-7.284,225.20118,11,0,1
TRAUOPE128EF367610,100.073,-4.034,189.28281,4,0,4
TRAUOPR128F933634F,121.713,-8.333,266.81424,1,0,4
TRAUORF128F424D160,120.693,-7.715,287.34649,0,1,4
TRAUOUZ128E078F8BB,115.692,-8.078,208.32608,8,0,4
TRAUOXB128F146573B,82.568,-18.161,35.65669,7,0,3
TRAUPAX12903CBB54D,140.741,-11.092,144.19546,10,1,5
TRAUPBI128F4231325,180.381,-11.411,175.04608,2,1,4
TRAUPEE128F425943A,93.413,-7.597,157.85751,7,1,4
TRAUPNY12903C9DE65,161.272,-9.752,399.93424,1,0,5
TRAUPSV128F427B621,216.023,-6.399,207.82975,0,1,1
TRAUPTJ128F92DFDF8,131.955,-4.258,273.10975,2,1,4
TRAUPVF128F92F8C39,125.073,-17.419,140.56444,0,1,4
TRAUPWA128F147F2CF,96.859,-8.015,273.84118,10,1,4
TRAUPWS128F9338163,117.981,-9.763,278.38649,9,1,3
TRAUPYX128F930B426,143.311,-14.36,202.78812,0,1,7
TRAUQAM128F9340CFE,144.265,-15.912,152.73751,5,1,4
TRAUQAP12903CB60EA,121.834,-13.546,34.32444,1,0,1
TRAUQFT128F4270904,104.068,-16.822,201.27302,10,1,4
TRAUQJR128F92E5B5F,126.693,-5.771,215.92771,10,0,1
TRAUQKE12903CBD5B5,70.229,-21.519,238.05342,4,1,4
TRAUQLK128F4275BE3,90.006,-8.527,256.07791,5,1,4
TRAUQOF128F423CD1F,134.56,-32.586,123.76771,10,0,3
TRAUQUO128F92F8340,97.015,-6.047,208.50893,5,1,4
TRAURBZ12903CBD56C,125.022,-3.321,214.12526,0,1,4
TRAURDA128F423CD13,161.665,-24.112,73.50812,10,1,7
TRAUREN128F931F5AB,141.772,-23.907,159.79057,9,1,1
TRAURFD12903CBA5DD,106.317,-16.102,97.69751,10,1,4
TRAURGF128F427E9B5,122.072,-13.328,263.18322,11,0,4
TRAURHK12903CA60F8,150.256,-9.838,241.65832,1,0,4
TRAURJF128F428B618,104.521,-19.468,266.57914,9,1,4
TRAURLY128F4274DBB,91.405,-18.208,324.51873,9,1,3
TRAURQM128F423C581,119.772,-15.808,117.78567,4,1,5
TRAURRO128F1489B2C,200.877,-5.111,159.89506,9,1,4
TRAURRP128F4261B94,103.863,-6.98,296.30649,2,1,4
TRAURSF12903CBFCBA,95.599,-8.42,200.61995,1,0,4
TRAURXW128F428B9EC,109.614,-12.054,191.11138,3,1,7
TRAURYF128F147805D,120.01,-3.313,209.34485,7,1,4
TRAUSAA12903CBBB7A,95.611,-20.139,142.65424,3,1,1
TRAUSBV128F9344D08,121.988,-9.785,162.84689,0,1,4
TRAUSFP128F42A6BEE,215.0,-28.603,24.73751,7,1,3
TRAUSHD128E0795347,93.044,-6.083,253.83138,7,1,4
TRAUSKE128F930FB12,119.961,-10.877,239.12444,4,1,4
TRAUSMF12903CE71E5,162.496,-19.308,185.41669,10,0,4
TRAUSOM128F9337BC3,137.476,-11.778,175.12444,2,1,4
TRAUSQP128F4230490,84.751,-8.588,242.75546,8,1,7
TRAUSVR12903CD57A5,71.27,-18.692,194.84689,8,1,4
TRAUSYQ12903CE5242,92.499,-7.532,233.63873,7,1,5
TRAUTAI128F4275F53,100.252,-8.88,216.31955,9,1,1
TRAUTBP12903D0BD6B,153.942,-10.558,317.962,7,1,4
TRAUTCA128F429B624,143.497,-14.071,246.62159,1,0,4
TRAUTJD128F14890F5,70.875,-12.169,538.27873,1,0,1
TRAUTJP128F4291366,158.715,-17.677,333.92281,6,0,3
TRAUTKA128F428060B,93.657,-9.812,162.14159,1,1,4
TRAUTNT128F933CB62,80.012,-12.836,164.0224,4,1,4
TRAUTOL128F42418E2,124.734,-7.482,259.70893,1,0,4
TRAUTPD128F92F1376,93.975,-6.289,303.96036,2,0,4
TRAUTSN128F14ADD4A,84.951,-14.258,197.98159,4,1,4
TRAUTTP128F425BDEB,96.732,-6.361,312.86812,1,1,5
TRAUTXO128F4263C8E,79.181,-13.797,161.48853,8,1,3
TRAUTXS128F932A629,149.394,-9.957,170.70975,8,1,4
TRAUUEG128F428F323,88.301,-12.009,160.26077,2,1,1
TRAUUFZ128F933AB89,111.104,-11.836,114.80771,1,1,4
TRAUUIF128F93232FE,169.966,-5.66,215.40526,2,1,4
TRAUUQI128F92D8620,133.325,-13.21,147.722,8,1,1
TRAUUQJ12903CBB6B4,98.442,-10.666,148.16608,2,1,3
TRAUUQO128F4297426,118.668,-14.629,27.6371,9,0,3
TRAUURC128E078EC6E,180.168,-3.989,312.2673,11,0,4
TRAUUYL128F9322F64,152.988,-3.856,276.13995,6,1,4
TRAUUZF128EF347CD5,80.031,-8.737,262.97424,5,1,4
TRAUVAQ128F92DC677,103.776,-7.246,195.47383,0,1,3
TRAUVAR12903CBD9A4,96.264,-9.255,60.55138,11,0,3
TRAUVGG128F9324DAC,99.619,-16.941,211.722,5,1,4
TRAUVGG12903CEF9CD,82.487,-16.076,255.26812,6,1,3
TRAUVGO128F14836DB,159.483,-8.85,198.89587,4,0,4
TRAUVKK12903CF3E63,163.902,-6.567,259.83955,11,0,4
TRAUVLK12903CA55FD,159.96,-5.651,215.24853,1,1,4
TRAUVMS128F933D938,135.233,-10.419,289.01832,9,1,4
TRAUVNN128F423068C,128.685,-9.021,287.16363,4,0,4
TRAUVPX128F4274DCB,85.558,-28.406,338.96444,9,0,4
TRAUVSF128F14A0B6F,136.967,-6.615,349.04771,0,1,4
TRAUVTO128F4297AA2,90.602,-5.266,190.35383,2,1,4
TRAUVUF128F148D1AA,111.153,-5.128,181.21098,10,0,4
TRAUVVR128F425A925,111.122,-4.21,236.61669,1,1,4
TRAUWCV12903CEE9C5,77.09,-12.211,248.24118,9,1,1
TRAUWFN128F1462E09,89.896,-7.063,208.79628,7,1,4
TRAUWGI12903CCB99A,69.167,-10.134,193.17506,4,0,4
TRAUWIE128F92F6064,143.86,-7.773,253.43955,7,1,4
TRAUWIL128F9334C00,67.6,-15.096,204.61669,10,1,4
TRAUWJA12903CDAEA1,169.981,-7.066,241.68444,5,1,4
TRAUWKJ128F932E096,139.944,-21.45,250.22649,2,1,1
TRAUWQL128F424696E,200.036,-5.492,357.45914,8,1,4
TRAUWRW128F9358C69,104.123,-4.73,259.05587,5,1,4
TRAUWWP12903CC79CB,229.864,-5.958,270.21016,8,0,1
TRAUXCQ128F932C0D9,96.904,-8.613,246.17751,1,1,4
TRAUXEL128F42683D5,92.608,-4.384,217.93914,4,0,4
TRAUXEU12903CD3CD7,84.058,-5.771,234.84036,0,1,4
TRAUXNO128F42774A0,111.239,-5.499,262.47791,5,0,4
TRAUXNU12903D11493,99.546,-8.765,242.62485,2,1,4
TRAUXPK12903CF951E,121.9,-6.61,218.22649,7,1,4
TRAUXPV128F4230C79,61.863,-16.161,202.78812,11,1,4
TRAUXSK128F427C58D,178.804,-6.247,299.80689,10,0,1
TRAUXSO128F42B863C,138.385,-6.336,207.56853,1,1,5
TRAUXYC128F42A86E8,126.012,-5.208,396.7473,2,1,4
TRAUYKN128F933067A,65.919,-22.235,298.73587,0,1,1
TRAUYLE128F424C824,133.857,-4.682,225.09669,7,0,1
TRAUYLT128F427538E,154.998,-4.741,233.22077,11,0,4
TRAUYNK128F425BDB9,71.356,-10.387,124.9171,7,1,4
TRAUYOD128F42647FE,142.372,-9.759,262.29506,9,1,4
TRAUYRJ12903CE6C00,192.831,-9.866,186.30485,7,1,1
TRAUYXI12903CC7355,128.116,-7.1,110.57587,3,1,3
TRAUYYW128F92E9E8F,154.072,-14.489,143.98649,1,0,4
TRAUYZG12903CDA4E9,91.775,-7.984,432.97914,8,1,3
TRAUZAP128F92F281A,140.52,-7.238,89.44281,4,1,1
TRAUZED128F4274561,130.598,-19.941,171.65016,7,1,7
TRAUZFR128F93381F4,148.046,-16.469,137.482,7,0,4
TRAUZFY128F42BCE57,87.712,-3.662,229.8771,2,1,4
TRAUZKB128F4287ED6,95.33,-4.692,218.95791,9,0,3
TRAUZLI128E0791D51,115.756,-13.04,175.882,7,1,3
TRAUZLI128F427EA58,186.138,-30.387,231.57506,2,0,4
TRAUZOU128F4260C88,97.34,-9.989,212.13995,2,1,4
TRAUZTB128F422730F,138.501,-16.218,251.27138,5,1,4
TRAUZTO128F92F1E6C,155.193,-6.077,199.8624,2,1,1
TRAUZTR128F9351D2A,207.544,-8.962,182.7522,4,0,4
TRAUZVU12903CC050D,65.771,-13.53,136.01914,10,1,4
TRAVAAN128F9359AAE,124.311,-11.185,148.87138,5,1,4
TRAVABY12903C9ECFB,97.997,-14.525,202.762,7,1,5
TRAVADZ12903CA4D29,110.06,-14.811,109.92281,7,0,3
TRAVALM128F932906B,160.018,-5.663,240.22159,6,0,4
TRAVALP128F92E38A1,115.533,-11.462,433.42322,1,1,4
TRAVANT128F92E3F71,111.755,-9.308,236.5122,0,0,4
TRAVASN128F9361074,128.666,-15.83,100.23138,4,0,3
TRAVASY12903CBF39B,103.948,-7.806,137.79546,1,0,4
TRAVAUF128F93033E5,93.346,-6.838,385.25342,8,1,3
TRAVAXK128F42A5166,115.024,-14.194,182.04689,5,0,1
TRAVAXS128F932CB2A,130.023,-6.604,285.88363,6,1,4
TRAVBAH128F9305DFC,144.974,-5.775,257.54077,6,0,4
TRAVBAS128F424A0BD,108.919,-10.541,173.29587,7,1,4
TRAVBCR128F933AE8E,91.357,-3.778,150.15138,11,1,4
TRAVBGH128F4276CDB,108.24,-17.611,268.48608,0,1,4
TRAVBGI128F425F366,135.57,-12.183,354.19383,11,0,4
TRAVBGZ128F42541D2,120.099,-8.885,285.17832,7,1,4
TRAVBLC12903CD66A5,86.353,-8.535,330.16118,9,1,5
TRAVBMS128F423EA54,111.995,-5.446,228.23138,7,1,4
TRAVBSQ128EF344B3C,100.618,-10.819,147.77424,5,1,5
TRAVBWV128F92D964D,154.159,-9.452,173.92281,8,1,3
TRAVBZD128F4244549,111.214,-11.769,189.93587,10,0,1
TRAVCBH128F9315585,153.911,-7.613,198.00771,0,1,4
TRAVCBP128F422930E,184.884,-5.015,172.25098,7,1,4
TRAVCKQ128F935BC1E,137.896,-4.003,513.43628,9,0,4
TRAVCNA128F930975C,88.336,-3.944,313.36444,2,0,4
TRAVCTG12903CFF7F9,141.964,-12.066,215.01342,8,1,4
TRAVCWE12903CEF076,88.096,-5.971,211.69587,5,1,5
TRAVCWS128F1469EE2,182.01,-5.388,321.2273,4,0,4
TRAVDBI12903D105BB,47.96,-9.095,221.30893,7,1,4
TRAVDBV128F424EAD8,135.045,-5.548,193.72363,8,1,1
TRAVDCO128F9324A1D,127.911,-6.708,246.09914,6,0,4
TRAVDDJ128F92EF09C,123.522,-6.548,203.7024,7,1,4
TRAVDDS12903CDD092,98.467,-16.972,62.51057,7,1,3
TRAVDGG128F92E389A,112.625,-17.053,166.66077,11,1,4
TRAVDKK12903CAF5D9,104.692,-10.104,373.52444,9,1,5
TRAVDMO12903CDA1DB,86.658,-5.713,306.96444,2,1,5
TRAVDNM128F9344090,127.494,-16.308,192.96608,9,0,4
TRAVDQQ128F421B864,165.278,-5.157,299.31057,7,1,4
TRAVDQU128EF34E7A8,76.716,-13.844,280.5024,11,1,4
TRAVDRG12903C9A44C,106.499,-10.599,206.52363,0,1,1
TRAVDSA128F92D3852,70.196,-16.503,221.6224,9,0,4
TRAVEGK12903CA4E42,135.189,-12.969,516.362,0,1,7
TRAVEGQ128F92D94C4,122.405,-9.546,179.40853,0,1,4
TRAVEKB128F9321D0B,115.405,-17.276,473.49506,5,1,1
TRAVELY128F42606F8,94.971,-9.309,166.86975,8,0,4
TRAVEMF12903CAF953,96.058,-6.86,59.95057,1,1,4
TRAVEOQ128F931C8F4,93.707,-16.472,173.50485,0,1,3
TRAVEQI128F426F935,113.097,-13.157,319.39873,0,1,4
TRAVEQX128E07864AA,131.752,-9.691,334.18404,7,1,4
TRAVESV12903CEDEDA,176.591,-9.139,235.80689,2,1,4
TRAVEYE128F933EA89,60.439,-29.342,207.09832,0,1,4
TRAVFEW128F92E2B47,119.744,-5.431,197.90322,6,1,1
TRAVFJV128F92D2043,75.11,-13.347,114.07628,9,1,1
TRAVFKG12903CB2235,90.582,-28.416,564.29669,11,0,1
TRAVFOA128F92F2B38,131.971,-5.827,428.06812,5,1,4
TRAVFPH128F42621EE,161.288,-5.055,448.54812,7,1,4
TRAVFSL128E078E22A,89.996,-11.224,202.21342,7,1,4
TRAVFSW128F145C1D2,87.581,-16.963,273.84118,11,1,4
TRAVFVU128F14743B6,155.065,-8.762,166.39955,8,1,1
TRAVGCJ12903CB3C9C,75.738,-8.817,117.34159,3,1,4
TRAVGDE128F92F5F5E,103.997,-9.213,274.54649,2,1,4
TRAVGFT128F424278B,104.036,-4.129,205.40036,2,1,4
TRAVGFX128F14ADFED,160.443,-12.38,234.78812,2,1,3
TRAVGKM128F92C58B4,91.523,-15.001,131.10812,2,1,4
TRAVGKR128E0789A99,82.016,-17.075,172.59057,4,1,1
TRAVGLC128F931535B,111.01,-11.655,128.96608,0,0,4
TRAVGNH128F428CBA9,130.677,-9.531,225.41016,8,0,4
TRAVGXU128F92F3854,160.336,-9.528,203.25832,11,0,4
TRAVGYX128E078E8A8,165.303,-14.613,209.60608,2,1,1
TRAVGZF128F4260E6F,98.752,-8.615,193.67138,4,1,3
TRAVGZS128F9338603,111.12,-14.09,119.90159,5,1,4
TRAVHCL128F93015C4,185.063,-3.357,193.98485,1,0,4
TRAVHIA128F1494B0C,144.538,-15.911,146.02404,0,1,4
TRAVHLR128F146B476,93.011,-7.383,223.05914,2,1,4
TRAVHPV128F933E986,111.408,-7.028,294.86975,0,1,4
TRAVHRU128F92C637E,91.889,-25.752,161.43628,7,1,4
TRAVHTT128F14987BB,141.229,-24.22,292.17914,7,1,4
